120, 2012 DEC 07 17:31:48,  3.3757044578204976e-01, -4.6058555019453957e-03, -2.6810085418684521e-01
121, 2012 DEC 08 18:13:19,  3.5725213299459913e-01, -3.6934678067415119e-03, -2.6669748264186988e-01
122, 2012 DEC 09 18:54:50,  3.6016874855773401e-01,  3.1545346758763268e-03, -2.6435552027728776e-01
123, 2012 DEC 10 19:36:22,  3.7937642158677931e-01,  3.9377019636117590e-03, -2.5818132807386929e-01
124, 2012 DEC 11 20:17:53,  3.8223624916127613e-01,  5.9431266402519695e-03, -2.4462619995954549e-01
125, 2012 DEC 12 20:59:24,  3.9230445267354319e-01,  7.5222006686565595e-03, -2.3231738916028458e-01
126, 2012 DEC 13 21:40:55,  3.9379998095769542e-01,  1.4857775367568597e-02, -2.2941515795217338e-01
127, 2012 DEC 14 22:22:26,  4.0866781492305893e-01,  1.0788169876060039e-02, -2.0942998254664999e-01
128, 2012 DEC 15 23:03:57,  4.0995214271952618e-01,  1.8171702894582628e-02, -2.0638540175738906e-01
129, 2012 DEC 16 23:45:29,  4.1111052724929176e-01,  2.5548877283201599e-02, -2.0327538303810602e-01
130, 2012 DEC 18 00:27:00,  4.1458662220765330e-01,  3.0088659332711921e-02, -1.9621544146776057e-01
131, 2012 DEC 19 01:08:31,  4.1550527921428576e-01,  3.7448051034991117e-02, -1.9297833522739571e-01
132, 2012 DEC 20 01:50:02,  4.1629847063715769e-01,  4.4793335928871310e-02, -1.8967669292409825e-01
133, 2012 DEC 21 02:31:33,  4.0156031150134608e-01,  6.0294026654903951e-02, -1.9720226374742547e-01
134, 2012 DEC 22 03:13:05,  4.0206250028948609e-01,  6.7474739126397953e-02, -1.9382317877278205e-01
135, 2012 DEC 23 03:54:36,  4.0243961171306208e-01,  7.4634863147626893e-02, -1.9038462425906791e-01
136, 2012 DEC 24 04:36:07,  4.0269146726090882e-01,  8.1772118984227010e-02, -1.8688762846568918e-01
137, 2012 DEC 25 05:17:38,  4.0281794802343923e-01,  8.8884331214866497e-02, -1.8333326434605254e-01
138, 2012 DEC 26 05:59:09,  4.0281914370861344e-01,  9.5969309536934097e-02, -1.7972267934740671e-01
139, 2012 DEC 27 06:40:41,  4.0269490560407795e-01,  1.0302478913705543e-01, -1.7605695386975520e-01
140, 2012 DEC 28 07:22:12,  4.0244541281890017e-01,  1.1004860953055974e-01, -1.7233725025055605e-01
141, 2012 DEC 29 08:03:43,  4.0207066564474109e-01,  1.1703862512820890e-01, -1.6856469357686302e-01
142, 2012 DEC 30 08:45:14,  4.0157075378372575e-01,  1.2399261585203684e-01, -1.6474049088390672e-01
143, 2012 DEC 31 09:26:45,  4.0094591593878137e-01,  1.3090846593882910e-01, -1.6086580449523030e-01
144, 2013 JAN 01 10:08:17,  4.0019624180414953e-01,  1.3778401492345418e-01, -1.5694184888684479e-01
145, 2013 JAN 02 10:49:48,  3.9932208928753993e-01,  1.4461711726166149e-01, -1.5296983852330634e-01
146, 2013 JAN 03 11:31:19,  3.9832363748027155e-01,  1.5140565720515953e-01, -1.4895098786888808e-01
147, 2013 JAN 04 12:12:50,  3.9479660839187219e-01,  1.5881795802105403e-01, -1.4650461531449385e-01
148, 2013 JAN 05 12:54:21,  3.9355292780969936e-01,  1.6549007554506132e-01, -1.4240789227506392e-01
149, 2013 JAN 06 13:35:52,  3.9218789914849811e-01,  1.7211240115005713e-01, -1.3826914936019283e-01
150, 2013 JAN 07 14:17:24,  3.9069782712584772e-01,  1.7867994298924292e-01, -1.3408670306687639e-01
151, 2013 JAN 08 14:58:55,  3.8862291865707227e-01,  1.8535902230181120e-01, -1.3026678040764714e-01
152, 2013 JAN 09 15:40:26,  3.8561694332846119e-01,  1.9250946344165115e-01, -1.2758657237706489e-01
153, 2013 JAN 10 16:21:57,  3.8376580983823244e-01,  1.9889891724112388e-01, -1.2329408326344646e-01
154, 2013 JAN 11 17:03:28,  3.8179452158642074e-01,  2.0522801541335223e-01, -1.1896578057593377e-01
155, 2013 JAN 12 17:45:00,  3.7970564168911536e-01,  2.1149432942973614e-01, -1.1460136631232598e-01
156, 2013 JAN 13 18:26:31,  3.7748954462313761e-01,  2.1769472989748473e-01, -1.1020610057315353e-01
157, 2013 JAN 14 19:08:02,  3.7516154846085847e-01,  2.2382950085135636e-01, -1.0577657827452494e-01
158, 2013 JAN 15 19:49:33,  3.7272072950804203e-01,  2.2989476822044877e-01, -1.0131250152906822e-01
159, 2013 JAN 16 20:31:04,  3.7128357897384423e-01,  2.3597040236325034e-01, -9.6198492910908207e-02
160, 2013 JAN 17 21:12:36,  3.6859318432314625e-01,  2.4190350172352668e-01, -9.1673495878370995e-02
161, 2013 JAN 18 21:54:07,  3.6579601731248329e-01,  2.4776404385762046e-01, -8.7119263670621075e-02
162, 2013 JAN 19 22:35:38,  3.6065521312144472e-01,  2.4827585411231440e-01, -7.8015318227339425e-02
163, 2013 JAN 20 23:17:09,  3.5607692507535788e-01,  2.5382049798186979e-01, -7.4457912373160379e-02
164, 2013 JAN 21 23:58:40,  3.5391615602961729e-01,  2.5972176813897857e-01, -6.9627469036441153e-02
165, 2013 JAN 23 00:40:12,  3.5071136772686051e-01,  2.6519971599594377e-01, -6.5042140298964671e-02
166, 2013 JAN 24 01:21:43,  3.4667712275641854e-01,  2.7087299950381949e-01, -6.1279211724508474e-02
167, 2013 JAN 25 02:03:14,  3.4325697391285953e-01,  2.7618199382823355e-01, -5.6659505810904828e-02
168, 2013 JAN 26 02:44:45,  3.3972981558485199e-01,  2.8140761456853797e-01, -5.2024868876818640e-02
169, 2013 JAN 27 03:26:16,  3.3609657165422585e-01,  2.8654464667368135e-01, -4.7373565115587997e-02
170, 2013 JAN 28 04:07:48,  3.3235840457204296e-01,  2.9159332886914796e-01, -4.2708604270051909e-02
171, 2013 JAN 29 04:49:19,  3.2851656613103414e-01,  2.9655204471701396e-01, -3.8031468857863564e-02
172, 2013 JAN 30 05:30:50,  3.2457218890791950e-01,  3.0141926717229206e-01, -3.3343596692641857e-02
173, 2013 JAN 31 06:12:21,  3.2052646507372307e-01,  3.0619349154420483e-01, -2.8646429307101658e-02
174, 2013 FEB 01 06:53:52,  3.1638070599712648e-01,  3.1087324295149599e-01, -2.3941449201817112e-02
175, 2013 FEB 02 07:35:23,  3.1213619323503045e-01,  3.1545704650788126e-01, -1.9230094173929624e-02
176, 2013 FEB 03 08:16:55,  3.0779423813794110e-01,  3.1994352418264588e-01, -1.4513842988837167e-02
177, 2013 FEB 04 08:58:26,  3.0335615204626371e-01,  3.2433123088926380e-01, -9.7941446098576100e-03
178, 2013 FEB 05 09:39:57,  2.9882336549692112e-01,  3.2861881840172436e-01, -5.0724703417922854e-03
179, 2013 FEB 06 10:21:28,  2.9419721961443995e-01,  3.3280499063718710e-01, -3.5028776179225158e-04
180, 2013 FEB 07 11:02:59,  2.8947920451942027e-01,  3.3688840681822646e-01,  4.3709355585490892e-03
181, 2013 FEB 08 11:44:31,  2.8467078052248285e-01,  3.4086786026787697e-01,  9.0897395036150155e-03
182, 2013 FEB 09 12:26:02,  2.7977346752637910e-01,  3.4474203255426683e-01,  1.3804671409095410e-02
183, 2013 FEB 10 13:07:33,  2.7478866622263343e-01,  3.4850977659199756e-01,  1.8514245090113044e-02
184, 2013 FEB 11 13:49:04,  2.6971807530222269e-01,  3.5216992296019883e-01,  2.3217007895745552e-02
185, 2013 FEB 12 14:30:35,  2.6456318484033775e-01,  3.5572130221900261e-01,  2.7911510897800012e-02
186, 2013 FEB 13 15:12:07,  2.5932557430693720e-01,  3.5916284923539771e-01,  3.2596286550229739e-02
187, 2013 FEB 14 15:53:38,  2.5400694236590343e-01,  3.6249346907746516e-01,  3.7269878485911886e-02
188, 2013 FEB 15 16:35:09,  2.4860889826999100e-01,  3.6571215620593728e-01,  4.1930852690059167e-02
189, 2013 FEB 16 17:16:40,  2.4313308106431719e-01,  3.6881787900209390e-01,  4.6577745349645323e-02
190, 2013 FEB 17 17:58:11,  2.3758127878875651e-01,  3.7180969898047850e-01,  5.1209122459228699e-02
191, 2013 FEB 18 18:39:43,  2.3195510067071048e-01,  3.7468668136287525e-01,  5.5823548148283053e-02
192, 2013 FEB 19 19:21:14,  2.2625639433464653e-01,  3.7744793608249350e-01,  6.0419580966484185e-02
193, 2013 FEB 20 20:02:45,  2.2048688819392864e-01,  3.8009260658449234e-01,  6.4995811125310249e-02
194, 2013 FEB 21 20:44:16,  2.1464837025523362e-01,  3.8261985493719047e-01,  6.9550802763980499e-02
195, 2013 FEB 22 21:25:47,  2.0874265831772704e-01,  3.8502892329519656e-01,  7.4083155412794796e-02
196, 2013 FEB 23 22:07:18,  2.0277157017290112e-01,  3.8731903517963906e-01,  7.8591451839312501e-02
197, 2013 FEB 24 22:48:50,  1.9673698320567143e-01,  3.8948951282555783e-01,  8.3074300890462111e-02
198, 2013 FEB 25 23:30:21,  1.9064074499285372e-01,  3.9153964865656832e-01,  8.7530305824192245e-02
199, 2013 FEB 27 00:11:52,  1.8448476270483405e-01,  3.9346882263428329e-01,  9.1958086664693572e-02
200, 2013 FEB 28 00:53:23,  1.7827091370468598e-01,  3.9527646034425146e-01,  9.6356275542721234e-02
201, 2013 MAR 01 01:34:54,  1.7200119454978824e-01,  3.9696196688141083e-01,  1.0072349714015909e-01
202, 2013 MAR 02 02:16:26,  1.6567754219019543e-01,  3.9852484197254479e-01,  1.0505840500849982e-01
